channelGrouping,date,fullVisitorId,sessionId,socialEngagementType,visitId,visitNumber,visitStartTime,device.browser,device.browserSize,device.browserVersion,device.deviceCategory,device.flashVersion,device.isMobile,device.language,device.mobileDeviceBranding,device.mobileDeviceInfo,device.mobileDeviceMarketingName,device.mobileDeviceModel,device.mobileInputSelector,device.operatingSystem,device.operatingSystemVersion,device.screenColors,device.screenResolution,geoNetwork.city,geoNetwork.cityId,geoNetwork.continent,geoNetwork.country,geoNetwork.latitude,geoNetwork.longitude,geoNetwork.metro,geoNetwork.networkDomain,geoNetwork.networkLocation,geoNetwork.region,geoNetwork.subContinent,totals.bounces,totals.hits,totals.newVisits,totals.pageviews,totals.transactionRevenue,totals.visits,trafficSource.adContent,trafficSource.adwordsClickInfo.adNetworkType,trafficSource.adwordsClickInfo.criteriaParameters,trafficSource.adwordsClickInfo.gclId,trafficSource.adwordsClickInfo.isVideoAd,trafficSource.adwordsClickInfo.page,trafficSource.adwordsClickInfo.slot,trafficSource.campaign,trafficSource.campaignCode,trafficSource.isTrueDirect,trafficSource.keyword,trafficSource.medium,trafficSource.referralPath,trafficSource.source
Organic Search,20160902,7451021560098503412,7451021560098503412_1472882290,Not Socially Engaged,1472882290,1,1472882290,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,rr.com,not available in demo dataset,not available in demo dataset,Northern America,,14,1,10,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,4461103690137565699,4461103690137565699_1472834871,Not Socially Engaged,1472834871,1,1472834871,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,Colombia,not available in demo dataset,not available in demo dataset,not available in demo dataset,cable.net.co,not available in demo dataset,not available in demo dataset,South America,,14,1,9,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,474191137048784906,474191137048784906_1472821398,Not Socially Engaged,1472821398,1,1472821398,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Asia,Japan,not available in demo dataset,not available in demo dataset,not available in demo dataset,mesh.ad.jp,not available in demo dataset,not available in demo dataset,Eastern Asia,,14,1,10,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,2012856243329986142,2012856243329986142_1472867837,Not Socially Engaged,1472867837,1,1472867837,Safari,not available in demo dataset,not available in demo dataset,mobile,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,iOS,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,Brazil,not available in demo dataset,not available in demo dataset,not available in demo dataset,virtua.com.br,not available in demo dataset,not available in demo dataset,South America,,14,1,9,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Direct,20160902,188186574323845046,188186574323845046_1472885725,Not Socially Engaged,1472885725,2,1472885725,Chrome,not available in demo dataset,not available in demo dataset,tablet,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Android,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Asia,Japan,not available in demo dataset,not available in demo dataset,not available in demo dataset,bbexcite.jp,not available in demo dataset,not available in demo dataset,Eastern Asia,,14,,10,,1,,,not available in demo dataset,,,,,(not set),,True,,(none),,(direct)
Referral,20160902,5316173564969078033,5316173564969078033_1472831525,Not Socially Engaged,1472831525,1,1472831525,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Chrome OS,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,rr.com,not available in demo dataset,not available in demo dataset,Northern America,,14,1,9,,1,,,not available in demo dataset,,,,,(not set),,,,referral,/,mall.googleplex.com
Referral,20160902,7016936953434556429,7016936953434556429_1472834996,Not Socially Engaged,1472834996,1,1472834996,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Linux,not available in demo dataset,not available in demo dataset,not available in demo dataset,Mountain View,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,San Francisco-Oakland-San Jose CA,(not set),not available in demo dataset,California,Northern America,,14,1,11,,1,,,not available in demo dataset,,,,,(not set),,,,referral,/,mall.googleplex.com
Organic Search,20160902,9051912933872600383,9051912933872600383_1472814710,Not Socially Engaged,1472814710,2,1472814710,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Europe,Germany,not available in demo dataset,not available in demo dataset,not available in demo dataset,telekom.de,not available in demo dataset,not available in demo dataset,Western Europe,,14,,10,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Direct,20160902,3772691545763870937,3772691545763870937_1472884040,Not Socially Engaged,1472884040,3,1472884040,Chrome,not available in demo dataset,not available in demo dataset,mobile,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Android,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,(not set),not available in demo dataset,not available in demo dataset,Northern America,,14,,8,,1,,,not available in demo dataset,,,,,(not set),,True,,(none),,(direct)
Direct,20160902,4201041452627854297,4201041452627854297_1472809020,Not Socially Engaged,1472809020,1,1472809020,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,Bangkok,not available in demo dataset,Asia,Thailand,not available in demo dataset,not available in demo dataset,(not set),(not set),not available in demo dataset,Bangkok,Southeast Asia,,14,1,10,,1,,,not available in demo dataset,,,,,(not set),,True,,(none),,(direct)
